id,happiness,survey_type,province,city,county,survey_time,gender,birth,nationality,religion,religion_freq,edu,edu_other,edu_status,edu_yr,income,political,join_party,floor_area,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,property_other,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest_0,invest_1,invest_2,invest_3,invest_4,invest_5,invest_6,invest_7,invest_8,invest_other,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9
314,4,2,19,57,92,2015/7/21 17:23,2,1963,1,0,5,4,,4,1979,30000,1,,110,0,1,0,0,0,0,0,0,0,,152,110,3,3,5,1,1,3,2,2,4,1,1,1,5,3,4,4,3,4,5,3,5,4,5,4,4,2,3,5,1,2,5,4,7,-8,1,3,32,1,3,1,2,2,2,140000,4,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0,3,1986,1960,1986,3,1,1,30000,1,3,1,1923,-8,1,2,1928,1,1,2,2,1,5,2,30000,4,2,3,3,4,2,1,4,4,-8,4,2,1,5,50,50,50,-2,50,50,50,50,50
315,5,2,24,72,112,2015/8/4 10:27,1,1963,1,0,4,6,,2,-2,50000,1,,90,0,1,0,0,0,0,0,0,0,,175,150,2,3,3,1,1,2,2,1,5,1,1,1,5,5,4,5,4,4,5,5,5,5,5,3,2,1,7,4,1,2,5,4,6,4,1,2,3,1,4,1,1,2,2,100000,2,4,2,2,0,1,0,0,0,0,0,0,0,,2,1,0,3,1983,1953,1983,3,1,1,0,4,,,1932,1,1,2,1941,1,1,2,2,1,3,3,100000,5,5,5,5,5,4,3,4,3,4,4,4,3,4,60,60,30,60,40,20,50,50,60
316,3,1,1,1,5,2015/9/15 15:57,2,1981,1,0,7,11,,4,2006,100000,1,,60,0,1,0,0,0,0,0,0,0,,160,125,3,4,4,2,2,3,3,3,2,5,5,4,4,3,3,3,3,3,2,4,4,4,1,4,4,3,3,3,3,3,5,5,5,5,1,3,10,1,2,1,1,1,2,100000,2,3,1,2,0,0,1,0,0,0,0,0,0,,2,0,2,3,2010,1982,2010,11,1,2,100000,1,3,1,1949,4,1,11,1954,4,1,1,2,3,3,3,300000,4,4,3,3,4,3,4,3,3,3,3,3,3,4,80,70,50,70,80,80,80,80,80
317,4,2,18,55,89,2015/7/24 13:06,1,1976,1,0,8,4,,4,1990,30000,1,,200,0,0,0,0,1,0,0,0,0,,173,130,3,3,4,1,2,1,1,1,5,1,1,1,5,2,5,5,4,5,5,5,5,5,5,4,5,1,1,2,1,4,4,4,5,4,3,,,,,1,2,2,2,50000,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,2,3,2003,1978,2003,4,1,1,20000,4,,,1955,1,1,2,1957,1,1,2,2,2,3,3,100000,5,4,4,4,5,3,3,3,3,3,4,3,1,5,60,60,60,20,50,60,60,60,60
318,4,2,18,54,88,2015/7/13 13:36,2,1967,1,1,1,3,,4,1979,0,1,,160,0,1,0,0,0,0,0,0,0,,165,150,2,2,2,1,1,1,1,1,4,1,1,1,5,5,5,5,5,5,5,5,5,5,5,4,3,1,1,1,1,4,5,5,5,5,2,,,,,1,1,2,2,52000,5,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0,3,1987,1967,1987,3,1,1,20000,1,3,1,-2,1,1,2,-2,1,1,2,2,2,4,3,40000,3,3,3,3,4,3,2,3,3,3,3,3,2,5,0,70,80,80,50,60,60,70,70
319,4,2,31,89,134,2015/8/19 12:57,2,1969,1,1,1,3,,2,,10000,1,,66,0,0,1,0,0,0,0,0,0,,160,120,4,5,4,1,1,1,1,2,3,1,1,2,5,5,5,5,5,5,5,5,5,4,5,1,4,1,,,1,4,-8,-8,-8,-8,4,,,,,1,2,2,2,10000,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,0,3,-2,1967,-2,1,1,1,0,4,,,-2,4,1,2,-2,1,1,13,2,1,4,2,10000,5,5,5,5,5,3,-8,-8,5,-8,-8,-8,1,5,100,100,100,100,100,100,100,100,100
320,4,1,15,41,72,2015/7/18 15:30,1,1985,1,1,1,5,,4,2005,40000,4,2009,107,0,1,0,0,0,0,0,0,0,,180,160,5,5,4,1,3,2,4,4,3,5,4,3,5,2,2,4,2,2,2,4,5,5,1,4,4,3,3,2,3,1,6,5,8,8,1,2,13,1,1,1,1,1,1,100000,3,4,2,2,0,0,0,1,0,0,0,0,0,,0,1,1,3,2010,1986,2010,10,2,2,40000,1,2,1,1963,4,1,9,1961,6,1,15,2,1,4,2,100000,4,4,4,4,4,4,4,5,3,3,3,4,1,4,90,80,70,70,60,50,0,30,30
321,4,1,12,32,60,2015/7/29 10:55,1,1945,1,1,1,3,,2,,20000,1,,64,0,1,0,0,0,0,0,0,0,,166,115,3,5,5,4,1,1,1,1,5,1,1,1,5,1,5,5,5,4,5,4,5,3,5,1,3,1,,,1,5,2,4,6,1,1,1,50,1,4,1,1,2,2,30000,6,3,1,2,0,1,0,0,0,0,0,0,0,,1,3,0,3,1970,1948,1970,1,1,4,10000,1,1,1,-2,1,1,10,1915,1,1,10,2,3,3,2,300000,4,4,4,4,3,4,3,3,4,2,-8,-8,2,4,70,70,50,80,60,80,50,70,90
322,4,2,29,83,126,2015/7/23 10:18,2,1964,1,-8,1,3,,2,,0,1,,80,0,0,1,0,0,0,0,0,0,,160,108,4,4,4,1,1,1,1,2,4,1,2,1,4,3,5,4,4,4,4,4,5,3,5,4,4,2,3,3,1,3,5,4,6,4,4,,,,,1,1,2,2,90000,3,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1988,1965,1988,4,1,1,50000,1,3,1,-2,3,1,2,-2,1,1,2,2,1,3,3,30000,4,3,3,3,5,3,2,3,3,3,1,2,1,4,80,80,70,60,60,60,60,60,70
323,4,1,9,20,42,2015/7/11 9:21,1,1980,1,1,1,10,,4,2003,50000,1,,50,0,0,0,0,0,0,0,0,1,,169,115,4,4,4,1,1,2,2,2,2,4,1,2,2,2,3,3,4,4,1,1,4,5,1,2,3,3,3,3,3,4,3,3,3,3,1,3,11,1,3,1,1,2,2,50000,3,3,0,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,2007,1982,2007,10,1,2,0,6,,,1955,3,1,2,1955,3,1,2,2,1,4,2,50000,4,4,4,4,4,4,4,4,4,3,3,3,3,4,100,100,100,100,100,100,100,100,100
324,5,2,15,43,74,2015/7/15 11:36,1,1966,1,1,1,3,,4,1979,50000,1,,260,0,1,1,0,0,0,0,0,0,,170,150,4,4,4,1,1,1,1,1,5,4,1,2,5,4,5,5,4,4,4,4,5,5,4,4,3,3,2,4,2,4,5,4,4,3,3,,,,,1,2,2,2,70000,3,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1990,1968,1990,3,1,1,20000,3,,,1934,1,1,2,1935,1,1,2,2,2,3,2,100000,5,5,4,4,5,-8,3,4,3,-8,-8,-8,2,5,60,50,50,50,40,40,30,60,30
325,2,1,27,80,120,2015/7/28 17:33,2,1972,1,1,1,11,,4,2012,48000,4,2004,100,0,0,1,0,0,0,0,0,0,,154,96,4,4,2,2,1,3,4,3,5,4,2,1,4,4,3,5,3,3,2,5,5,5,2,2,4,3,6,3,1,2,4,4,-8,1,1,3,22,1,3,1,1,1,2,84000,3,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,1,3,1997,1973,1997,7,1,2,36000,1,3,1,1946,1,1,16,1944,3,1,2,2,2,4,3,70000,4,4,4,4,4,4,4,4,4,4,-8,4,4,3,70,60,30,70,75,65,40,30,60
326,3,2,15,42,73,2015/7/12 7:21,2,1963,1,1,1,4,,4,1980,15000,1,,100,0,1,1,0,0,0,0,0,0,,165,100,5,5,4,1,1,1,1,1,5,4,1,1,5,1,5,5,4,4,1,4,5,5,1,3,3,1,2,3,1,3,5,3,6,2,1,3,30,1,3,1,2,2,2,60000,1,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1988,1959,1988,4,1,1,30000,1,4,1,1931,3,1,2,1933,1,1,2,3,1,3,2,40000,5,5,4,4,5,3,3,3,3,3,3,4,3,5,60,60,60,70,60,70,70,60,70
327,4,1,10,26,48,2015/7/31 8:26,1,1950,1,1,3,4,,4,-2,36000,1,,87,0,1,0,0,0,0,0,0,0,,167,130,4,4,4,2,1,3,2,3,4,2,2,1,4,3,2,4,3,3,4,2,4,4,4,3,4,2,2,2,2,4,7,7,7,5,5,,,,,1,1,2,2,60000,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0,3,1975,1950,1975,4,1,2,24000,5,,,1929,1,1,2,1928,1,1,2,2,2,4,2,50000,5,4,-8,-8,5,5,3,5,3,4,4,3,2,4,80,80,70,70,85,70,70,80,70
328,4,2,26,76,116,2015/10/1 3:04,2,1966,1,1,1,3,,4,1978,9000,1,,170,0,1,0,0,0,0,0,0,0,,155,120,4,5,5,1,1,1,1,1,4,1,1,1,5,2,5,5,4,4,5,5,5,5,5,4,3,1,1,1,1,4,5,3,7,3,3,,,,,1,1,2,2,10000,2,3,1,2,0,1,0,0,0,0,0,0,0,,2,0,0,3,1987,1964,1987,3,1,1,24000,1,3,1,-2,1,1,2,-2,1,1,2,2,1,4,2,10000,4,4,4,4,4,4,3,2,3,3,3,3,1,5,100,100,100,100,100,100,100,100,100
329,3,2,9,22,44,2015/7/4 14:19,2,1992,1,1,1,4,,4,2008,-1,1,,300,0,0,0,0,1,0,0,0,0,,158,126,5,5,5,1,2,1,1,5,3,5,1,3,5,2,5,3,2,4,3,5,5,5,2,3,3,1,2,5,2,3,1,1,5,2,5,,,,,1,1,2,2,20000,4,2,1,2,0,1,0,0,0,0,0,0,0,,0,1,1,3,2010,1989,2010,3,1,1,10000,1,8,2,1968,3,1,2,1966,1,1,2,3,3,3,3,60000,5,5,5,5,5,5,5,4,5,4,5,5,2,5,90,30,20,60,50,10,80,90,50
330,5,1,17,48,80,2015/7/31 19:26,2,1978,1,1,1,12,,4,2013,24000,4,2012,78.8,0,1,0,0,0,0,0,0,0,,152,101,5,5,5,2,1,1,1,1,3,5,5,2,5,3,4,4,4,4,3,4,5,5,1,3,3,3,5,5,1,3,5,5,6,4,1,3,16,1,3,1,1,2,2,40000,3,3,1,1,0,0,1,1,0,0,0,0,0,,1,0,1,3,2002,1978,2002,10,4,2,20000,1,3,1,1950,3,4,2,1950,3,1,2,2,2,5,2,100000,5,5,5,5,5,5,4,5,2,3,3,3,1,5,90,90,80,80,80,80,80,80,80
331,4,2,27,77,117,2015/7/18 10:18,1,1985,1,1,1,4,,4,-2,10000,-8,,150,0,0,0,0,1,0,0,0,0,,167,102,5,5,5,1,1,1,1,2,5,5,1,1,5,4,5,4,3,4,2,1,5,5,1,2,5,2,3,5,6,-8,-8,5,7,5,1,5,7,1,3,-8,-8,2,2,20000,3,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1959,-8,1,2,1960,-8,1,2,3,1,3,2,20000,2,3,3,1,4,4,2,3,3,2,-8,-8,1,4,80,80,80,80,80,80,80,80,80
332,1,2,8,19,41,2015/8/1 12:35,2,1962,4,0,8,1,,,,1000,1,,59,0,1,0,0,0,0,0,0,0,,162,116,2,2,3,1,1,1,1,1,5,3,1,1,5,4,5,5,5,5,1,5,5,5,5,1,4,1,,,1,1,5,3,5,1,3,,,,,1,1,2,2,4000,4,1,1,2,0,1,0,0,0,0,0,0,0,,2,2,0,3,1980,1962,1980,4,1,1,2000,3,,,-2,1,1,16,-2,1,1,2,2,1,3,3,5000,3,3,2,3,3,3,3,-8,3,3,5,3,2,3,80,100,0,0,0,50,100,0,80
333,4,1,6,16,32,2015/8/11 14:51,1,1992,1,1,1,12,,4,2015,-1,4,2011,60,0,0,0,0,0,0,0,0,1,,174,120,4,5,5,1,3,1,1,1,3,4,3,2,4,3,4,5,4,4,1,3,5,5,1,3,3,4,5,5,1,4,3,3,8,3,6,,,,,1,2,2,2,30000,4,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1967,3,1,5,1972,3,1,2,2,1,3,-8,200000,3,3,3,3,4,-8,3,4,3,3,-8,-8,1,2,70,50,70,70,70,70,70,70,60
334,5,2,5,9,25,2015/8/7 11:42,2,1987,1,1,1,3,,2,,30000,1,,80,0,0,1,0,0,0,0,0,0,,160,130,5,5,5,1,1,1,1,1,4,4,1,1,5,2,5,5,4,4,2,5,5,5,1,2,1,1,3,3,1,4,5,3,7,3,4,,,,,1,2,2,2,30000,5,3,1,1,0,1,0,0,0,0,0,0,0,,1,1,2,3,2005,1983,2005,4,1,1,20000,5,,,1957,4,1,2,1954,4,1,15,2,1,4,2,20000,4,4,4,4,4,4,4,4,4,4,4,4,4,5,90,90,90,90,90,90,90,90,90
335,4,1,5,11,27,2015/7/28 11:56,1,1949,1,-8,1,4,,4,1966,24000,4,-2,60,0,1,1,0,0,0,0,0,0,,170,120,3,5,5,2,1,5,1,4,5,1,1,1,5,4,3,5,4,4,5,5,5,5,5,2,3,2,1,1,1,3,5,4,6,4,5,,,,,1,1,2,2,40000,2,2,1,2,1,0,0,0,0,0,0,0,0,,1,0,0,3,1976,1952,1976,10,1,2,20000,5,,,-2,-8,1,-8,-2,1,1,15,2,1,-8,3,30000,5,2,2,2,5,4,3,5,3,3,2,3,2,4,-3,-3,-3,-3,-3,-3,-3,-3,-3
336,4,2,15,42,73,2015/7/12 7:12,1,1945,1,1,1,1,,,,15000,1,,200,0,1,1,0,0,0,0,0,0,,168,130,4,4,4,1,1,1,1,1,3,1,1,5,5,5,5,5,4,5,5,2,5,5,5,1,1,1,,,1,-8,5,2,3,3,4,,,,,1,2,2,2,0,2,1,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1973,1949,1973,1,1,1,0,3,,,-2,1,1,2,-2,1,1,2,3,2,4,-8,10000,5,5,4,4,4,-8,3,-8,4,3,2,3,2,5,70,80,90,60,50,70,80,90,60
337,5,1,5,11,27,2015/7/28 12:22,2,1955,1,1,1,6,,4,1973,30000,1,,130,0,0,0,1,0,0,0,0,0,,170,140,4,4,4,2,2,4,2,1,4,3,1,1,5,4,5,3,2,2,2,1,4,4,4,3,2,2,2,2,6,4,6,6,6,10,5,,,,,1,1,-1,1,500000,3,3,2,2,0,0,1,0,0,0,0,0,0,,1,0,0,2,1983,1956,,6,1,2,100000,5,,,-2,-8,1,1,1935,-8,1,1,2,2,3,-8,100000,4,4,3,3,5,5,3,3,3,-8,-8,-8,1,5,75,85,85,80,75,80,80,80,-2
338,5,2,17,49,82,2015/7/26 18:23,2,1956,1,1,1,4,,4,-2,3000,1,,100,0,0,0,0,1,1,0,0,0,,160,140,3,3,4,1,1,1,1,2,4,1,1,2,5,3,4,5,4,4,5,4,5,5,5,2,3,1,6,6,1,3,5,5,6,5,4,,,,,1,1,2,2,20000,5,3,3,1,0,1,0,0,0,0,0,0,0,,2,0,0,3,1985,1959,1985,4,1,2,10000,1,3,1,-2,-8,-8,-8,-2,-8,-8,-8,2,1,3,2,50000,4,4,3,3,4,-8,2,-8,3,-8,-8,-8,2,4,60,60,60,60,60,70,60,50,60
339,4,1,10,27,49,2015/7/27 9:43,1,1950,1,1,1,3,,4,1964,30000,1,,55,0,1,0,0,0,0,0,0,0,,170,150,2,2,4,2,1,1,1,1,4,1,1,1,5,5,5,5,4,4,5,3,5,5,1,3,4,1,5,5,1,4,5,4,5,4,5,,,,,1,1,2,2,30000,2,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,0,3,1979,1954,1979,3,1,1,0,6,,,1932,2,1,16,1934,1,1,16,2,2,4,2,50000,5,4,-8,-8,4,4,3,4,3,3,2,3,2,4,70,70,60,70,75,79,90,70,79
340,4,2,29,83,126,2015/7/21 12:43,1,1989,1,1,1,6,,4,-2,0,2,,100,0,0,0,0,1,0,0,0,0,,170,130,5,4,3,1,1,2,2,1,3,3,4,2,5,3,5,5,4,4,1,5,5,5,3,1,3,2,,,2,3,5,3,7,2,5,,,,,1,1,2,2,2200,5,3,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1954,1,1,2,1957,1,1,13,2,2,4,2,100000,4,4,3,3,4,3,3,4,3,4,-8,4,1,5,80,75,85,80,84,95,90,80,75
341,4,1,19,56,90,2015/7/17 15:45,2,1944,1,1,1,1,,,,5940,1,,150,0,0,0,1,0,0,0,0,0,,165,120,2,3,4,1,2,1,1,1,5,1,1,1,5,5,5,5,4,5,5,1,5,5,5,2,4,1,4,6,1,4,5,3,6,2,4,,,,,1,1,2,2,41940,2,3,0,2,0,1,0,0,0,0,0,0,0,,3,1,0,3,1963,1931,1960,1,4,4,36000,5,,,-2,1,1,5,-2,1,1,5,3,2,3,3,12000,2,2,2,2,3,2,1,2,2,2,2,2,1,2,70,40,70,70,70,50,60,80,80
342,4,1,7,18,36,2015/8/8 15:06,1,1967,1,1,1,6,,4,1985,60000,1,,69,0,1,0,0,0,0,0,0,0,,173,153,4,5,4,2,2,1,2,3,5,4,4,1,5,4,5,5,4,4,5,5,5,5,1,2,2,1,5,6,1,4,3,3,3,4,1,2,-1,1,4,1,1,2,2,80000,2,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0,3,1991,1972,1991,4,1,2,20000,5,,,-2,1,1,16,1948,1,1,3,2,2,4,2,100000,4,3,3,3,5,4,3,4,3,3,-8,-8,2,4,60,20,50,30,50,50,60,80,50
343,4,1,15,43,74,2015/7/14 14:53,2,1990,1,1,1,12,,3,2011,0,1,,69,0,1,0,0,0,0,0,0,0,,170,130,4,4,4,1,3,3,3,3,4,4,4,3,4,3,3,3,4,3,3,3,4,4,1,4,4,3,2,4,6,4,7,8,8,7,5,,,,,1,1,2,2,150000,3,4,1,1,0,1,0,0,0,0,0,0,0,,1,0,1,3,2013,1989,2013,10,1,2,150000,1,3,1,1962,4,1,1,1966,4,1,15,2,2,3,-8,240000,4,4,3,3,4,-8,3,4,3,3,-8,-8,3,4,70,70,70,75,65,65,65,60,75
344,4,2,15,41,72,2015/7/14 8:48,2,1978,1,1,1,6,,4,1997,20000,1,,500,0,0,1,0,0,0,0,0,0,,166,124,5,5,5,1,2,1,1,1,4,4,2,2,5,2,4,5,4,4,2,3,5,5,3,3,3,1,2,6,1,2,4,3,6,2,1,3,16,1,3,2,2,1,2,30000,2,3,2,2,0,1,0,0,0,0,0,0,0,,1,1,2,3,1999,1974,1999,6,1,1,10000,1,1,1,1940,2,1,2,1942,1,1,2,2,1,3,3,100000,4,3,3,3,3,3,3,3,3,3,3,3,1,4,50,30,60,50,0,50,70,0,0
345,4,1,5,11,27,2015/7/27 12:49,1,1935,1,1,1,12,,3,1960,38000,1,,72.1,0,1,0,0,0,0,0,0,0,,170,100,4,4,3,2,2,1,1,3,5,1,1,1,5,4,5,5,4,5,5,4,5,5,5,3,4,2,5,5,3,4,5,5,-8,8,5,,,,,1,1,2,2,38000,1,2,1,2,0,1,0,0,0,0,0,0,0,,2,0,0,6,1958,,,,,,,,,,-2,3,1,2,-2,1,1,2,3,2,3,4,80000,5,3,-8,-8,4,3,3,3,3,3,3,3,2,2,60,20,60,60,30,60,50,70,70
346,5,1,12,34,63,2015/8/12 19:40,1,1981,1,1,1,13,,1,2005,300000,1,,75,0,0,0,0,0,0,0,0,1,,170,130,5,5,3,2,3,3,3,3,5,5,3,1,3,3,2,4,4,4,2,3,5,5,1,3,3,4,6,5,4,2,6,4,6,4,1,3,10,1,2,1,1,1,1,400000,2,3,1,2,0,0,1,0,0,0,0,0,0,,0,0,,3,2009,1982,2009,10,1,1,100000,1,3,1,1945,3,1,2,1953,3,1,2,2,1,4,2,1.00E+06,4,3,3,3,4,3,3,5,3,3,3,3,3,2,50,50,50,50,50,50,50,50,50
347,5,2,19,57,93,2015/7/18 11:01,1,1968,1,1,1,4,,4,-2,-1,1,,110,0,1,0,0,0,0,0,0,0,,167,106,4,4,5,1,1,1,1,1,5,4,1,1,5,4,5,5,3,4,4,5,5,5,3,3,5,1,1,1,2,4,5,4,7,4,1,5,28,2,4,1,1,2,2,70000,5,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,0,3,1994,1969,1994,3,1,1,70000,1,3,1,1936,4,1,1,1941,3,1,2,2,1,5,2,-2,5,3,-8,-8,5,5,3,-8,-8,-8,-8,-8,3,5,100,100,-2,100,80,80,80,-2,-2
348,4,2,2,5,12,2015/8/7 15:41,1,1996,8,1,1,6,,2,2013,0,2,,130,0,0,0,0,1,0,0,0,0,,170,108,4,4,4,1,1,1,1,1,4,5,1,1,4,4,5,5,5,4,3,5,5,5,1,2,3,1,4,5,1,4,2,2,5,2,6,,,,,1,2,2,2,8000,4,2,1,2,1,0,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1971,4,4,3,1975,4,1,2,3,2,3,-8,50000,3,4,4,4,4,-8,3,3,3,3,-8,3,2,4,75,80,75,80,75,80,85,80,80
349,2,2,9,22,44,2015/7/6 13:49,1,1982,1,1,1,4,,4,1998,10000,1,,200,0,1,0,0,0,0,0,0,0,,170,120,4,4,4,1,1,1,1,1,4,2,1,1,5,3,5,5,4,4,5,5,5,5,4,2,4,1,6,6,1,2,2,5,3,3,5,,,,,1,2,2,2,20000,4,2,1,2,0,1,0,0,0,0,0,0,0,,1,1,2,3,2005,1986,2005,3,1,1,10000,5,,,1954,4,1,2,1954,1,1,2,3,2,4,2,60000,4,3,3,3,4,3,2,3,4,3,3,3,2,4,80,60,70,60,60,60,50,50,60
350,4,2,6,14,30,2015/8/5 11:16,1,1974,1,1,1,4,,2,-2,14000,1,,120,0,1,0,0,0,0,0,1,0,,169,170,2,3,3,1,1,1,1,1,4,2,1,1,5,5,5,5,4,3,5,5,5,5,5,2,2,1,2,3,2,3,3,2,3,2,2,,,,,1,2,2,2,15000,2,2,1,2,0,1,0,0,0,0,0,0,0,,0,0,,1,,,,,,,,,,,1943,3,1,2,-2,1,1,2,2,2,3,2,3,5,4,5,4,5,4,4,5,4,-8,-8,-8,3,5,80,80,-2,-2,-2,70,80,80,80
351,4,1,18,55,89,2015/7/25 13:10,1,1972,1,1,1,6,,4,-2,25000,1,,93,0,1,0,0,0,0,0,0,0,,172,130,4,4,4,2,2,2,2,2,5,4,2,1,5,4,5,5,4,3,4,5,5,5,1,2,4,2,7,5,1,4,5,4,5,3,1,2,18,1,1,1,2,2,2,50000,4,3,1,2,0,1,0,0,0,0,0,0,0,,0,1,1,3,1995,1972,1995,4,1,2,25000,1,2,1,-2,1,1,1,1940,1,1,15,2,2,3,2,80000,4,4,3,3,5,3,3,3,4,3,3,3,1,3,80,40,40,60,60,60,60,80,60
352,5,1,11,30,53,2015/7/19 17:42,2,1984,1,1,1,11,,1,2015,27000,2,,95,0,1,0,0,0,0,0,0,0,,160,105,4,4,3,1,1,3,3,2,4,4,3,1,4,2,2,4,3,3,1,2,5,4,1,3,4,3,2,3,1,2,5,7,8,8,1,3,6,1,3,2,2,2,2,-3,3,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,-3,1984,-3,10,2,1,-3,1,3,1,-3,-8,1,1,-3,14,1,17,2,2,4,3,100000,4,4,4,4,5,4,4,4,4,4,4,4,3,2,80,80,80,80,80,80,50,80,80
353,4,1,1,1,4,2015/9/1 14:07,2,1988,1,1,1,10,,4,2009,84000,2,,68.7,0,0,1,0,1,0,0,0,0,,171,140,4,5,5,2,3,2,2,4,4,5,4,2,4,2,4,5,4,4,1,5,5,5,1,2,5,5,5,5,3,4,5,4,5,4,1,4,6,1,2,1,2,1,2,168000,3,3,1,2,0,0,1,1,0,0,0,0,0,,0,1,0,3,2013,1987,2013,9,1,2,84000,1,4,1,1963,4,1,9,1966,4,1,9,2,2,3,2,120000,3,3,3,3,3,3,1,3,3,3,1,1,1,3,85,70,76,89,87,60,79,80,80
354,3,1,21,61,97,2015/7/18 11:44,2,1961,1,1,1,3,,2,,6500,1,,320,0,1,1,0,0,0,0,0,0,,153,115,4,5,3,4,1,1,1,1,5,1,1,1,5,4,5,5,4,4,5,5,5,5,5,4,4,1,1,6,1,1,4,3,5,3,4,,,,,1,1,2,2,13000,5,1,2,2,0,1,0,0,0,0,0,0,0,,1,1,1,3,1984,1982,1984,3,1,4,13000,1,5,2,-2,1,1,2,-2,1,1,2,3,2,-8,-8,30000,3,2,2,2,5,-8,3,-8,2,2,2,-8,2,5,70,80,65,70,85,60,80,80,85
355,4,1,12,32,58,2015/8/28 20:01,2,1987,1,1,1,12,,4,2010,70000,1,,100,0,0,0,0,0,1,0,0,0,,157,130,4,5,5,4,3,1,1,1,4,5,4,1,3,3,5,5,4,4,2,4,5,4,1,3,4,2,7,4,2,2,6,3,7,5,1,3,5,1,3,1,1,2,2,250000,5,3,1,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,2014,1988,2014,12,1,5,70000,1,3,1,1959,6,1,1,1963,4,1,12,2,1,4,3,12000,3,3,-8,-8,2,3,3,3,3,3,3,3,3,1,70,60,40,50,50,40,50,40,40
356,4,2,10,27,50,2015/7/29 9:05,1,1952,1,1,1,6,,4,-2,0,1,,130,0,1,0,0,0,0,0,0,0,,170,140,4,4,4,1,1,3,1,1,4,1,1,2,5,5,3,5,4,5,5,5,5,5,5,2,3,1,6,7,1,4,5,4,6,3,5,,,,,1,2,2,2,50000,4,3,1,2,0,1,0,0,0,0,0,0,0,,1,1,0,3,1974,1952,1974,1,1,1,0,4,,,-2,1,1,2,-2,1,1,2,2,2,4,2,40000,4,3,3,3,5,4,3,4,3,-8,-8,-8,3,3,65,70,70,65,60,70,65,70,60
357,2,2,31,89,134,2015/8/20 9:16,1,1952,1,1,1,3,,4,-2,20000,1,,40,0,1,1,0,0,0,0,0,0,,175,150,2,2,3,1,1,1,1,1,4,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,3,2,,,1,3,5,4,6,4,3,,,,,1,2,2,2,20000,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,3,0,3,1972,1952,1972,1,1,1,-1,3,,,-2,1,1,2,-2,1,1,2,2,1,5,2,10000,4,4,4,3,4,3,3,3,3,4,3,2,2,4,80,70,60,70,80,50,60,60,60
358,3,2,30,85,128,2015/10/18 18:31,2,1988,1,1,1,4,,4,2004,0,1,,310,0,0,1,0,0,0,0,0,0,,158,110,4,5,5,1,1,1,1,1,5,5,1,1,5,3,5,5,4,4,3,4,5,4,1,3,4,2,4,4,6,2,2,2,4,1,1,3,1,1,3,1,2,2,2,20000,2,2,1,2,0,1,0,0,0,0,0,0,0,,1,0,1,3,2008,1983,2008,4,1,1,20000,1,3,1,-2,-8,1,16,1966,1,1,2,3,2,5,2,10000,2,2,3,2,4,2,2,2,2,-8,-8,-8,2,5,80,80,70,70,80,80,80,80,80
